id,Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area,Lost Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL,Price m2,House's Age,Area Category,Duration Sales
1666,668647,3300 Oak Ave,San Francisco,20111,CA,6,3,2843,6095,2008,100,Apartment,Z172814,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/67523788_zpid/,235.1906437,17,Top,slow
1667,292045,5036 Oak Ave,Fresno,59637,TX,2,3,1577,4047,1989,103,Single Family,Z665039,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/47636119_zpid/,185.1902346,36,Median,slow
1668,584306,5254 Oak Ave,Los Angeles,28585,FL,4,4,2670,3530,1991,38,Townhouse,Z835243,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/73386743_zpid/,218.8411985,34,Top,fast
1669,1418754,9916 Oak Ave,Sacramento,19965,NY,6,1,3467,4404,2012,88,Townhouse,Z732396,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/31500239_zpid/,409.2166138,13,Top,slow
1670,618573,7408 Elm St,Los Angeles,16960,TX,6,4,3191,8450,1981,54,Townhouse,Z653588,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/89503600_zpid/,193.8492636,44,Top,fast
1671,890281,9050 Pine Rd,Los Angeles,26677,CA,3,2,2578,8444,2016,54,Apartment,Z459041,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/49867644_zpid/,345.3378588,9,Top,fast
1672,1496209,6672 Oak Ave,Los Angeles,69486,NY,1,3,1857,5751,1990,83,Multi-Family,Z500619,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/57106926_zpid/,805.7129779,35,Median,slow
1673,352485,8517 Maple Dr,Sacramento,42718,CA,3,3,3911,8802,1996,46,Apartment,Z734877,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/78091840_zpid/,90.1265661,29,Top,fast
1674,742169,8462 Pine Rd,San Diego,10416,FL,3,3,3232,1687,1967,115,Townhouse,Z980010,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/87361288_zpid/,229.6314975,58,Top,slow
1675,541666,4927 Elm St,San Francisco,31458,NY,5,4,3556,1530,2022,17,Townhouse,Z262202,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/89552557_zpid/,152.3245219,3,Top,fast
1676,839325,8912 Elm St,San Francisco,50549,IL,5,2,3763,9075,1985,12,Single Family,Z858086,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/45552546_zpid/,223.0467712,40,Top,fast
1677,1075708,8923 Maple Dr,Los Angeles,75254,FL,1,4,1764,9718,2019,55,Multi-Family,Z527398,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/86276425_zpid/,609.8117914,6,Median,fast
1678,931701,8684 Maple Dr,Los Angeles,18307,FL,4,4,3349,8588,2001,86,Condo,Z876013,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/14640879_zpid/,278.2027471,24,Top,slow
1679,1095371,4463 Pine Rd,Los Angeles,54519,NY,2,2,1446,2301,1982,31,Apartment,Z200665,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/27665494_zpid/,757.5179806,43,Median,fast
1680,1194017,8043 Elm St,Fresno,62786,NY,2,2,3553,4917,1970,90,Single Family,Z599130,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/57902924_zpid/,336.0588235,55,Top,slow
1681,288123,146 Elm St,San Diego,41233,FL,2,1,1788,2741,1963,1,Condo,Z742527,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/99210782_zpid/,161.1426174,62,Median,fast
1682,1227874,3216 Oak Ave,Los Angeles,10978,FL,3,4,2170,2529,2018,38,Single Family,Z625730,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/69382103_zpid/,565.840553,7,Median,fast
1683,868262,5102 Maple Dr,San Diego,99226,FL,3,3,1369,3948,1996,37,Apartment,Z322262,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/33134010_zpid/,634.2308254,29,Low,fast
1684,1339463,6003 Main St,Los Angeles,66023,NY,4,2,1202,1886,1958,54,Multi-Family,Z491272,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/41229870_zpid/,1114.361897,67,Low,fast
1685,989357,4074 Main St,San Diego,58479,IL,1,1,1720,6518,1991,102,Apartment,Z929312,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/97961906_zpid/,575.2075581,34,Median,slow
1686,903149,1573 Pine Rd,Los Angeles,73605,IL,2,2,1433,9193,1998,102,Condo,Z808637,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/71913483_zpid/,630.2505234,27,Low,slow
1687,630234,6013 Main St,Los Angeles,47765,TX,6,3,1255,1888,2001,120,Single Family,Z187638,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/47365618_zpid/,502.1784861,24,Low,slow
1688,1252974,4269 Elm St,San Diego,77508,TX,2,3,2204,3430,2002,49,Apartment,Z999219,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/98564395_zpid/,568.5,23,Median,fast
1689,365076,3444 Maple Dr,San Diego,66033,NY,3,4,3810,6155,2012,3,Townhouse,Z917763,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/58355017_zpid/,95.82047244,13,Top,fast
1690,1190951,3541 Maple Dr,Los Angeles,55291,IL,3,3,2768,2127,2009,93,Apartment,Z476392,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/49490216_zpid/,430.2568642,16,Top,slow
1691,977697,4813 Main St,Sacramento,69128,FL,4,2,1574,1106,2022,19,Townhouse,Z187409,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/25147835_zpid/,621.1543837,3,Median,fast
1692,410666,3221 Elm St,Fresno,43311,FL,2,2,2306,1159,1950,2,Townhouse,Z212911,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/87344040_zpid/,178.085863,75,Top,fast
1693,1404171,8135 Pine Rd,Sacramento,52069,NY,2,3,3403,2352,1996,11,Apartment,Z853349,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/99753880_zpid/,412.6273876,29,Top,fast
1694,1362472,1858 Oak Ave,San Diego,62752,TX,4,2,3147,6466,1959,26,Condo,Z676740,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/36842913_zpid/,432.9431204,66,Top,fast
1695,994591,1065 Maple Dr,Fresno,72829,IL,6,1,1351,4370,1969,1,Multi-Family,Z724635,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/43507392_zpid/,736.1887491,56,Low,fast
1696,1361614,6923 Oak Ave,San Francisco,32256,FL,1,3,3988,8950,1960,84,Single Family,Z170701,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/93372400_zpid/,341.4277834,65,Top,slow
1697,1022305,6573 Main St,Sacramento,72193,CA,2,2,2241,9780,1967,32,Apartment,Z670083,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/50219275_zpid/,456.1825078,58,Median,fast
1698,262341,1810 Main St,Los Angeles,26032,CA,6,2,2299,1931,1987,67,Apartment,Z840918,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/93378319_zpid/,114.1109178,38,Top,slow
1699,1239263,8312 Pine Rd,San Francisco,85041,CA,4,4,3253,7189,1984,60,Townhouse,Z621392,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/68667781_zpid/,380.9600369,41,Top,fast
1700,542776,3628 Elm St,Los Angeles,93184,CA,1,2,2821,1026,1952,18,Condo,Z460779,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/43546271_zpid/,192.40553,73,Top,fast
1701,426337,5754 Oak Ave,San Francisco,64707,CA,3,1,3861,7662,1968,115,Single Family,Z745373,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/23838738_zpid/,110.4213934,57,Top,slow
1702,1438956,3967 Pine Rd,Los Angeles,45798,CA,3,2,3353,4696,1970,48,Multi-Family,Z569418,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/65322636_zpid/,429.1547868,55,Top,fast
1703,429828,235 Pine Rd,Sacramento,98635,TX,6,4,1005,4662,1974,114,Apartment,Z637508,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/93797794_zpid/,427.6895522,51,Low,slow
1704,357213,8379 Elm St,San Francisco,47969,CA,6,3,3756,5274,1959,116,Condo,Z715979,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/63044879_zpid/,95.10463259,66,Top,slow
1705,814836,3002 Pine Rd,Fresno,13916,FL,6,4,782,5929,2003,45,Apartment,Z860278,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/79912849_zpid/,1041.98977,22,Low,fast
1706,873714,1737 Oak Ave,San Francisco,33511,FL,1,2,2896,8577,1991,101,Single Family,Z505680,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/40525486_zpid/,301.6968232,34,Top,slow
1707,631293,792 Main St,San Francisco,73137,NY,4,4,2404,3942,1955,102,Condo,Z793775,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/54006710_zpid/,262.6010815,70,Top,slow
1708,697793,4199 Maple Dr,Fresno,91478,TX,6,2,1336,6701,2017,25,Apartment,Z405643,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/10125450_zpid/,522.3001497,8,Low,fast
1709,1188237,793 Maple Dr,Los Angeles,21192,FL,2,2,1067,7604,2012,15,Apartment,Z873316,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/81375045_zpid/,1113.62418,13,Low,fast
1710,944393,1748 Maple Dr,San Francisco,50906,IL,6,2,2246,7016,1991,95,Single Family,Z233534,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/14062740_zpid/,420.4777382,34,Median,slow
1711,1153210,4409 Pine Rd,Los Angeles,62280,CA,5,2,2514,8087,1980,118,Single Family,Z475845,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/88233250_zpid/,458.7151949,45,Top,slow
1712,1364608,2607 Pine Rd,San Francisco,19447,IL,1,1,3304,3087,1989,83,Apartment,Z215215,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/73100468_zpid/,413.0169492,36,Top,slow
1713,993011,5830 Maple Dr,San Francisco,89904,NY,5,1,1979,5449,1960,106,Multi-Family,Z330692,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/24756031_zpid/,501.7741283,65,Median,slow
1714,1455317,1588 Oak Ave,Sacramento,38784,IL,1,2,1022,9197,1984,40,Condo,Z578298,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/24774942_zpid/,1423.989237,41,Low,fast
1715,582180,7439 Main St,Los Angeles,91963,IL,1,4,1819,6913,1993,13,Multi-Family,Z194824,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/83441595_zpid/,320.0549753,32,Median,fast
1716,1394289,1147 Pine Rd,Los Angeles,47210,CA,2,1,2730,9045,1977,111,Single Family,Z410074,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/56020084_zpid/,510.7285714,48,Top,slow
1717,174251,2240 Oak Ave,Fresno,70215,FL,4,3,2037,3781,1982,62,Townhouse,Z404604,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/32367694_zpid/,85.54295533,43,Median,fast
1718,788063,8999 Pine Rd,Sacramento,54548,IL,2,3,2405,9872,1973,106,Townhouse,Z716530,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/99657400_zpid/,327.6769231,52,Top,slow
1719,1390208,4973 Maple Dr,Fresno,84482,TX,2,4,884,5210,2000,74,Apartment,Z660765,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/27314002_zpid/,1572.633484,25,Low,slow
1720,289224,6113 Main St,San Diego,53067,IL,5,2,3508,3751,1974,113,Condo,Z924991,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/12525650_zpid/,82.44697834,51,Top,slow
1721,304268,7328 Maple Dr,Los Angeles,75233,CA,3,1,3016,4168,1973,41,Condo,Z699890,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/96184349_zpid/,100.8846154,52,Top,fast
1722,286355,7104 Maple Dr,San Diego,41914,TX,5,4,1746,6370,2008,87,Single Family,Z223974,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/65828800_zpid/,164.0063001,17,Median,slow
1723,469172,3217 Elm St,Fresno,71447,IL,6,4,903,5156,1995,80,Condo,Z630680,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/20249027_zpid/,519.5703212,30,Low,slow
1724,1242314,1697 Pine Rd,Sacramento,27579,CA,6,1,935,7687,1966,9,Apartment,Z927921,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/79903129_zpid/,1328.678075,59,Low,fast
1725,607785,9695 Pine Rd,Sacramento,32785,TX,3,4,3065,8330,2004,15,Townhouse,Z880747,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/57044252_zpid/,198.2985318,21,Top,fast
1726,1334512,1946 Main St,San Diego,37751,FL,5,3,2277,7930,1981,57,Single Family,Z824509,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/50821526_zpid/,586.0834431,44,Top,fast
1727,589344,7382 Main St,Sacramento,42099,CA,1,3,3101,7313,2008,44,Condo,Z212179,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/50089281_zpid/,190.0496614,17,Top,fast
1728,695004,1291 Oak Ave,Sacramento,13733,CA,5,1,1176,5984,1995,69,Single Family,Z608860,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/73384818_zpid/,590.9897959,30,Low,slow
1729,880609,7214 Main St,San Francisco,93199,TX,2,4,2508,1625,1980,4,Multi-Family,Z688510,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/15883324_zpid/,351.1200159,45,Top,fast
1730,765589,7862 Elm St,Sacramento,79873,CA,6,3,3381,4621,2019,27,Single Family,Z271071,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/27941019_zpid/,226.4386276,6,Top,fast
1731,173195,8683 Maple Dr,Sacramento,45292,CA,5,2,2841,8162,1987,83,Multi-Family,Z925060,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/42308816_zpid/,60.96268919,38,Top,slow
1732,139505,7034 Elm St,Fresno,73437,TX,5,4,2310,4096,1974,116,Townhouse,Z424130,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/68655221_zpid/,60.39177489,51,Top,slow
1733,490836,2289 Pine Rd,San Francisco,56669,IL,6,1,681,2821,2015,49,Single Family,Z948673,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/60686973_zpid/,720.7577093,10,Low,fast
1734,1372278,2956 Main St,San Diego,22444,CA,3,1,1681,8477,1984,76,Townhouse,Z642500,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/61028525_zpid/,816.3462225,41,Median,slow
1735,1173967,1487 Oak Ave,Fresno,22268,IL,5,3,1760,4882,1959,90,Single Family,Z640122,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/19028137_zpid/,667.0267045,66,Median,slow
1736,735605,831 Elm St,San Diego,59855,TX,2,2,1625,8321,2000,93,Condo,Z382066,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/14015804_zpid/,452.68,25,Median,slow
1737,514584,1368 Oak Ave,San Diego,47734,CA,2,3,3377,4297,1975,54,Townhouse,Z729534,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/31029775_zpid/,152.3790346,50,Top,fast
1738,1458769,1248 Maple Dr,San Francisco,99940,FL,4,1,3387,8326,1970,91,Condo,Z338371,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/56479434_zpid/,430.6964866,55,Top,slow
1739,911593,7403 Main St,Sacramento,33519,IL,5,2,1996,6494,1986,60,Multi-Family,Z660803,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/67764421_zpid/,456.7099198,39,Median,fast
1740,882369,6635 Elm St,San Francisco,45493,TX,4,2,1027,8698,1970,6,Single Family,Z952911,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/85129918_zpid/,859.1713729,55,Low,fast
1741,523704,4297 Oak Ave,San Diego,17567,IL,5,3,2220,5105,2012,102,Townhouse,Z513174,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/65935745_zpid/,235.9027027,13,Median,slow
1742,1156785,2763 Maple Dr,Los Angeles,80793,TX,2,1,1427,2122,1963,27,Single Family,Z457263,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/16603589_zpid/,810.6412053,62,Low,fast
1743,1426040,7141 Main St,Los Angeles,53682,NY,1,1,1144,7089,1992,21,Townhouse,Z327836,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/56301719_zpid/,1246.538462,33,Low,fast
1744,328266,2484 Pine Rd,Fresno,39489,FL,3,1,849,9306,1963,50,Apartment,Z958469,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/13094387_zpid/,386.6501767,62,Low,fast
1745,585085,1881 Oak Ave,Fresno,18937,FL,5,4,1404,3613,1972,81,Apartment,Z371307,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/18636988_zpid/,416.727208,53,Low,slow
1746,1210031,7338 Main St,Fresno,58935,NY,2,4,919,5625,1994,54,Townhouse,Z961699,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/56431462_zpid/,1316.682263,31,Low,fast
1747,1063326,7186 Main St,Sacramento,62633,CA,3,1,618,5582,1987,99,Condo,Z676708,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/13082217_zpid/,1720.592233,38,Low,slow
1748,892349,9075 Main St,San Francisco,96678,CA,3,1,1934,7011,1970,118,Multi-Family,Z689651,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/86091567_zpid/,461.4007239,55,Median,slow
1749,966864,7516 Main St,San Francisco,29567,IL,2,3,1546,9987,2006,5,Townhouse,Z598961,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/59264937_zpid/,625.3971539,19,Median,fast
1750,1225786,7863 Maple Dr,Fresno,71486,FL,1,4,751,7400,2021,1,Apartment,Z616231,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/79238164_zpid/,1632.20506,4,Low,fast
1751,510491,2287 Maple Dr,Sacramento,40146,CA,4,4,2115,5527,1980,7,Condo,Z609683,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/67396397_zpid/,241.3669031,45,Median,fast
1752,571121,1946 Main St,Fresno,40774,FL,4,3,3598,6671,1992,76,Single Family,Z548993,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/82731854_zpid/,158.7329072,33,Top,slow
1753,340762,5544 Maple Dr,San Diego,24650,CA,4,1,953,6249,2015,90,Multi-Family,Z789657,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/36985229_zpid/,357.567681,10,Low,slow
1754,1423184,5777 Oak Ave,San Francisco,83965,FL,1,3,3371,2475,1960,118,Single Family,Z479571,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/60618921_zpid/,422.184515,65,Top,slow
1755,404252,789 Pine Rd,Los Angeles,90909,TX,5,2,1920,3215,1961,63,Single Family,Z554680,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/87348599_zpid/,210.5479167,64,Median,slow
1756,1019191,6494 Elm St,Fresno,39464,CA,5,2,1139,5942,1982,11,Condo,Z193365,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/87576536_zpid/,894.8121159,43,Low,fast
1757,1293478,6066 Maple Dr,Fresno,36565,NY,2,1,2299,6752,2009,66,Single Family,Z331755,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/78508175_zpid/,562.6263593,16,Top,slow
1758,484981,3918 Pine Rd,Fresno,22863,IL,6,2,3122,3886,2002,108,Condo,Z974030,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/67979156_zpid/,155.3430493,23,Top,slow
1759,203604,8715 Elm St,Fresno,14986,FL,1,3,1990,7829,1992,47,Apartment,Z165458,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/61487431_zpid/,102.3135678,33,Median,fast
1760,634518,2640 Elm St,San Diego,18795,CA,2,1,621,5600,2022,6,Multi-Family,Z669323,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/62556095_zpid/,1021.768116,3,Low,fast
1761,1384056,8687 Maple Dr,Fresno,89688,CA,1,1,1903,4803,1951,55,Condo,Z336626,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/77056247_zpid/,727.3021545,74,Median,fast
1762,476564,8952 Elm St,Fresno,45136,NY,3,3,731,7083,1992,67,Multi-Family,Z546765,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/25024065_zpid/,651.9343365,33,Low,slow
1763,942562,1726 Main St,Fresno,39321,FL,2,4,3339,3566,1976,118,Condo,Z913245,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/19935229_zpid/,282.2887092,49,Top,slow
1764,991924,2924 Elm St,Los Angeles,45099,CA,6,2,1850,1959,1975,25,Multi-Family,Z488767,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/49707773_zpid/,536.1751351,50,Median,fast
1765,1334500,6046 Oak Ave,Fresno,75339,FL,2,2,848,7441,1969,90,Apartment,Z272760,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/77607332_zpid/,1573.70283,56,Low,slow
1766,472624,4736 Maple Dr,Sacramento,55582,NY,4,3,1455,2776,2021,19,Condo,Z511607,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/37368940_zpid/,324.8274914,4,Median,fast
1767,779212,3534 Pine Rd,San Diego,74405,CA,4,2,826,2188,1981,99,Multi-Family,Z913364,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/75961323_zpid/,943.3559322,44,Low,slow
1768,1464464,3680 Maple Dr,San Diego,67980,CA,4,1,3890,1016,2014,69,Townhouse,Z906264,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/67921397_zpid/,376.4688946,11,Top,slow
1769,455746,2205 Elm St,San Diego,24295,TX,3,1,869,2109,2006,117,Apartment,Z907386,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/71419492_zpid/,524.4487917,19,Low,slow
1770,1267990,8880 Oak Ave,Los Angeles,73870,NY,2,2,1636,9803,1994,36,Apartment,Z859468,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/70016840_zpid/,775.0550122,31,Median,fast
1771,942400,4670 Elm St,Sacramento,53719,IL,3,1,1748,6213,1995,88,Single Family,Z195442,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/79261606_zpid/,539.1304348,30,Median,slow
1772,948826,804 Oak Ave,San Francisco,94653,FL,5,3,1382,2005,1982,15,Single Family,Z681110,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/15891928_zpid/,686.5600579,43,Low,fast
1773,323148,5208 Maple Dr,San Diego,11161,TX,4,4,2206,1872,1981,46,Multi-Family,Z624905,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/44032421_zpid/,146.4859474,44,Median,fast
1774,385824,3748 Main St,San Francisco,36942,FL,4,1,2132,1110,1952,2,Condo,Z509971,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/85023039_zpid/,180.9681051,73,Median,fast
1775,451523,3998 Elm St,San Diego,89282,TX,4,4,1188,7036,1969,104,Single Family,Z750784,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/82505370_zpid/,380.0698653,56,Low,slow
1776,290051,7911 Maple Dr,San Diego,23484,FL,2,2,1802,8381,1983,33,Apartment,Z715284,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/75534546_zpid/,160.9605993,42,Median,fast
1777,964260,1288 Oak Ave,Los Angeles,99833,CA,4,3,3898,4407,2004,8,Condo,Z933832,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/45733740_zpid/,247.3730118,21,Top,fast
1778,969325,5618 Oak Ave,Fresno,21246,FL,3,1,3227,8308,1955,12,Condo,Z853555,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/52540071_zpid/,300.3796095,70,Top,fast
1779,278862,8351 Main St,Fresno,27368,TX,2,4,3250,6051,1969,62,Townhouse,Z389447,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/14238582_zpid/,85.80369231,56,Top,fast
1780,1233537,8427 Oak Ave,Los Angeles,48649,TX,4,4,2420,5481,2005,109,Condo,Z299425,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/28172456_zpid/,509.7260331,20,Top,slow
1781,127143,2240 Maple Dr,Sacramento,77686,IL,3,1,1796,3596,2007,84,Townhouse,Z510113,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/46285165_zpid/,70.79231626,18,Median,slow
1782,935219,8437 Maple Dr,Los Angeles,87095,CA,2,1,3013,3985,1992,116,Apartment,Z266062,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/45444102_zpid/,310.3946233,33,Top,slow
1783,1173683,6822 Oak Ave,San Diego,31733,IL,3,1,1578,2603,2014,25,Townhouse,Z262554,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/88099516_zpid/,743.778834,11,Median,fast
1784,1266532,9914 Main St,San Francisco,41775,CA,4,4,1475,9331,1987,43,Townhouse,Z667970,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/38418046_zpid/,858.6657627,38,Median,fast
1785,924794,8402 Pine Rd,San Francisco,38499,NY,6,3,3579,4662,1995,98,Townhouse,Z211468,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/32139298_zpid/,258.3945236,30,Top,slow
1786,402250,1197 Maple Dr,San Francisco,54158,FL,3,1,3450,2632,1962,93,Condo,Z797982,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/81944122_zpid/,116.5942029,63,Top,slow
1787,889745,8775 Oak Ave,Sacramento,39086,TX,2,1,1616,8257,1994,91,Multi-Family,Z102149,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/55481776_zpid/,550.5847772,31,Median,slow
1788,1450914,169 Oak Ave,San Diego,50594,FL,2,3,3565,1910,1979,89,Townhouse,Z951203,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/12609519_zpid/,406.9884993,46,Top,slow
1789,879570,9803 Pine Rd,Fresno,57121,IL,6,4,3123,6375,2008,11,Apartment,Z343023,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/27064999_zpid/,281.6426513,17,Top,fast
1790,1276754,9426 Main St,Los Angeles,14869,CA,5,2,1281,5710,2012,100,Apartment,Z432210,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/85842169_zpid/,996.685402,13,Low,slow
1791,632140,9337 Main St,Fresno,16558,NY,1,4,3864,9789,2007,96,Multi-Family,Z992768,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/28702063_zpid/,163.5973085,18,Top,slow
1792,829817,9091 Oak Ave,San Francisco,74559,TX,1,2,3812,1453,1963,120,Apartment,Z481289,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/88649176_zpid/,217.6854669,62,Top,slow
1793,250343,6947 Main St,San Francisco,59168,CA,5,2,1886,8226,2004,32,Condo,Z297574,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/24687672_zpid/,132.7375398,21,Median,fast
1794,993426,8976 Main St,San Diego,81788,CA,1,2,1988,2237,1999,83,Apartment,Z634765,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/26617471_zpid/,499.7112676,26,Median,slow
